,Species,Species Name,Scientific Name Authorship,Taxon Rank,Kingdom,Phylum,Class,Order,Family,Genus,Vernacular Name,Number of records
691,https://id.biodiversity.org.au/node/fungi/60100825,Tremella fuciformis,Berk.,species,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,Tremella,,1
692,https://id.biodiversity.org.au/taxon/apni/51249803,Pteridium esculentum,(G.Forst.) Cockayne,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Dennstaedtiaceae,Pteridium,Manehu,1
693,https://id.biodiversity.org.au/taxon/apni/51266490,Alternanthera denticulata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera,Lesser Joyweed,1
694,https://id.biodiversity.org.au/taxon/apni/51267772,Brachyscome diversifolia,(Graham ex Hook.) Fisch. & C.A.Mey.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Brachyscome,Tall Daisy,1
695,https://id.biodiversity.org.au/taxon/apni/51267856,Brachyscome ptychocarpa,F.Muell.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Brachyscome,Tiny Daisy,1
696,https://id.biodiversity.org.au/taxon/apni/51267913,Brachyscome spathulata,Gaudich.,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Brachyscome,,1
697,https://id.biodiversity.org.au/taxon/apni/51269390,Blechnum neohollandicum,Christenh.,species,Plantae,Charophyta,Equisetopsida,Polypodiales,Blechnaceae,Blechnum,Prickly Raspfern,1
698,https://id.biodiversity.org.au/taxon/apni/51284090,Euphorbia dallachyana,Baill.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Euphorbiaceae,Euphorbia,Caustic Weed,1
699,https://id.biodiversity.org.au/taxon/apni/51285530,Daviesia genistifolia,A.Cunn. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Daviesia,Broom Bitter Pea,1
700,https://id.biodiversity.org.au/taxon/apni/51285548,Daviesia ulicifolia,Andrews,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Daviesia,Gorse Bitter Pea,1
701,https://id.biodiversity.org.au/taxon/apni/51285791,Glycine tabacina,(Labill.) Benth.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Glycine,Variable Glycine,1
702,https://id.biodiversity.org.au/taxon/apni/51290011,Eucalyptus radiata,Sieber ex DC.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Narrow-leaved Peppermint,1
703,https://id.biodiversity.org.au/taxon/apni/51290032,Eucalyptus rubida,H.Deane & Maiden,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Ribbon Gum,1
704,https://id.biodiversity.org.au/taxon/apni/51290410,Eucalyptus macrorhyncha,F.Muell. ex Benth.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,Capertee Stringybark,1
705,https://id.biodiversity.org.au/taxon/apni/51290421,Eucalyptus viminalis,Labill.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Myrtaceae,Eucalyptus,White Gum,1
706,https://id.biodiversity.org.au/taxon/apni/51291170,Linaria pelisseriana,(L.) Mill.,species,Plantae,Charophyta,Equisetopsida,Lamiales,Plantaginaceae,Linaria,Pelisser's Toadflax,1
707,https://id.biodiversity.org.au/taxon/apni/51291672,Persicaria decipiens,(R.Br.) K.L.Wilson,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Persicaria,Slender Knotweed,1
708,https://id.biodiversity.org.au/taxon/apni/51291710,Rumex sagittatus,Thunb.,species,Plantae,Charophyta,Equisetopsida,Caryophyllales,Polygonaceae,Rumex,Rambling Dock,1
709,https://id.biodiversity.org.au/taxon/apni/51294642,Viola betonicifolia,Sm.,species,Plantae,Charophyta,Equisetopsida,Malpighiales,Violaceae,Viola,Showy Violet,1
710,https://id.biodiversity.org.au/taxon/apni/51298267,Convolvulus angustissimus,R.Br.,species,Plantae,Charophyta,Equisetopsida,Solanales,Convolvulaceae,Convolvulus,,1
711,https://id.biodiversity.org.au/taxon/apni/51300296,Lythrum hyssopifolia,L.,species,Plantae,Charophyta,Equisetopsida,Myrtales,Lythraceae,Lythrum,Hyssop Loosestrife,1
712,https://id.biodiversity.org.au/taxon/apni/51310608,Acacia paradoxa,DC.,species,Plantae,Charophyta,Equisetopsida,Fabales,Fabaceae,Acacia,Prickly Moses,1
713,https://id.biodiversity.org.au/taxon/apni/51311030,Chrysocephalum semipapposum,(Labill.) Steetz,species,Plantae,Charophyta,Equisetopsida,Asterales,Asteraceae,Chrysocephalum,Yellow Buttons,1
714,https://id.biodiversity.org.au/taxon/apni/51395399,Acianthus fornicatus,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Acianthus,Pixie Caps,1
715,https://id.biodiversity.org.au/taxon/apni/51398879,Caladenia carnea,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Caladenia,Pink Fingers,1
716,https://id.biodiversity.org.au/taxon/apni/51401049,Corybas grumulus,(D.L.Jones) G.N.Backh.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Corybas,Mountain Helmet-orchid,1
717,https://id.biodiversity.org.au/taxon/apni/51401266,Cyanicula caerulea,(R.Br.) Hopper & A.P.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Cyanicula,Blue Fingers,1
718,https://id.biodiversity.org.au/taxon/apni/51401350,Cyrtostylis reniformis,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Cyrtostylis,Gnat Orchid,1
719,https://id.biodiversity.org.au/taxon/apni/51404289,Diuris pardina,Lindl.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Diuris,Leopard Orchid,1
720,https://id.biodiversity.org.au/taxon/apni/51405070,Eriochilus cucullatus,(Labill.) Rchb.f.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Eriochilus,Parson's Bands,1
721,https://id.biodiversity.org.au/taxon/apni/51406503,Lyperanthus suaveolens,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Lyperanthus,Brown Beaks,1
722,https://id.biodiversity.org.au/taxon/apni/51406640,Microtis parviflora,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Microtis,Slender Onion Orchid,1
723,https://id.biodiversity.org.au/taxon/apni/51412176,Pterostylis jonesii,G.N.Backh.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,,1
724,https://id.biodiversity.org.au/taxon/apni/51412228,Pterostylis multiflora,(D.L.Jones) G.N.Backh.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,Mountain Brown-tip Greenhood,1
725,https://id.biodiversity.org.au/taxon/apni/51412262,Pterostylis pedunculata,R.Br.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Pterostylis,Maroonhood,1
726,https://id.biodiversity.org.au/taxon/apni/51414318,Thelymitra ixioides,Sw.,species,Plantae,Charophyta,Equisetopsida,Asparagales,Orchidaceae,Thelymitra,Dotted Sun Orchid,1
727,https://id.biodiversity.org.au/taxon/ausmoss/10145639,Thuidiopsis sparsa,(Hook.f. & Wilson) Broth.,species,Plantae,Bryophyta,Bryopsida,Hypnales,Thuidiaceae,Thuidiopsis,,1
